61.1982 1.41015
61.2611 1.42861
61.3239 1.44546
61.3867 1.46063
61.4496 1.47408
61.5124 1.48573
61.5752 1.49556
61.638 1.50352
61.7009 1.50958
61.7637 1.51372
61.8265 1.51592
61.8894 1.51618
61.9522 1.51449
62.015 1.51086
62.0779 1.5053
62.1407 1.49784
62.2035 1.48851
62.2664 1.47733
62.3292 1.46436
62.392 1.44964
62.4549 1.43322
62.5177 1.41518
62.5805 1.39558
62.6434 1.37449
62.7062 1.352
62.769 1.32819
62.8319 1.30316
62.8947 1.277
62.9575 1.24981
63.0203 1.22169
63.0832 1.19276
63.146 1.16313
63.2088 1.1329
63.2717 1.1022
63.3345 1.07115
63.3973 1.03986
63.4602 1.00845
63.523 0.977052
63.5858 0.945781
63.6487 0.91476
63.7115 0.884109
63.7743 0.853946
63.8372 0.824387
63.9 0.795549
63.9628 0.767543
64.0257 0.740477
64.0885 0.714457
64.1513 0.689584
64.2142 0.665955
64.277 0.643662
64.3398 0.622792
64.4026 0.603425
64.4655 0.585638
64.5283 0.5695
64.5911 0.555074
64.654 0.542416
64.7168 0.531575
64.7796 0.522594
64.8425 0.515508
64.9053 0.510344
64.9681 0.507124
65.031 0.505858
65.0938 0.506553
65.1566 0.509205
65.2195 0.513805
65.2823 0.520334
65.3451 0.528766
65.408 0.539069
65.4708 0.551203
65.5336 0.56512
65.5965 0.580766
65.6593 0.59808
65.7221 0.616994
65.785 0.637434
65.8478 0.659322
65.9106 0.682571
65.9734 0.707092
66.0363 0.732788
66.0991 0.759559
66.1619 0.787303
66.2248 0.81591
66.2876 0.845271
66.3504 0.87527
66.4133 0.905791
66.4761 0.936717
66.5389 0.967927
66.6018 0.999301
66.6646 1.03072
66.7274 1.06205
66.7903 1.09319
66.8531 1.12401
66.9159 1.15438
66.9788 1.1842
67.0416 1.21335
67.1044 1.24171
67.1673 1.26918
67.2301 1.29566
67.2929 1.32103
67.3557 1.3452
67.4186 1.36808
67.4814 1.38959
67.5442 1.40963
67.6071 1.42813
67.6699 1.44503
67.7327 1.46025
67.7956 1.47374
67.8584 1.48544
67.9212 1.49532
67.9841 1.50333
68.0469 1.50944
68.1097 1.51363
68.1726 1.51589
68.2354 1.5162
68.2982 1.51456
68.3611 1.51098
68.4239 1.50548
68.4867 1.49807
68.5496 1.48878
68.6124 1.47766
68.6752 1.46473
68.738 1.45005
68.8009 1.43368
68.8637 1.41568
68.9265 1.39612
68.9894 1.37508
69.0522 1.35262
69.115 1.32885
69.1779 1.30385
69.2407 1.27772
69.3035 1.25055
69.3664 1.22246
69.4292 1.19355
69.492 1.16393
69.5549 1.13372
69.6177 1.10303
69.6805 1.07199
69.7434 1.0407
69.8062 1.0093
69.869 0.977895
69.9319 0.94662
69.9947 0.91559
70.0575 0.884927
70.1203 0.854749
70.1832 0.825173
70.246 0.796314
70.3088 0.768284
70.3717 0.741192
70.4345 0.715142
70.4973 0.690238
70.5602 0.666574
70.623 0.644244
70.6858 0.623334
70.7487 0.603926
70.8115 0.586096
70.8743 0.569912
70.9372 0.555439
71 0.542733
71.0628 0.531842
71.1257 0.522811
71.1885 0.515673
71.2513 0.510458
71.3142 0.507185
71.377 0.505867
71.4398 0.506509
71.5026 0.509108
71.5655 0.513656
71.6283 0.520133
71.6911 0.528515
71.754 0.538768
71.8168 0.550853
71.8796 0.564723
71.9425 0.580323
72.0053 0.597593
72.0681 0.616465
72.131 0.636865
72.1938 0.658715
72.2566 0.681929
72.3195 0.706416
72.3823 0.732082
72.4451 0.758826
72.508 0.786545
72.5708 0.815131
72.6336 0.844472
72.6965 0.874456
72.7593 0.904965
72.8221 0.935881
72.8849 0.967085
72.9478 0.998456
73.0106 1.02987
73.0734 1.06121
73.1363 1.09236
73.1991 1.12318
73.2619 1.15357
73.3248 1.18341
73.3876 1.21257
73.4504 1.24096
73.5133 1.26846
73.5761 1.29496
73.6389 1.32036
73.7018 1.34457
73.7646 1.36748
73.8274 1.38903
73.8903 1.40911
73.9531 1.42766
74.0159 1.44459
74.0788 1.45986
74.1416 1.4734
74.2044 1.48515
74.2673 1.49508
74.3301 1.50314
74.3929 1.5093
74.4557 1.51354
74.5186 1.51585
74.5814 1.51621
74.6442 1.51463
74.7071 1.5111
74.7699 1.50565
74.8327 1.49829
74.8956 1.48906
74.9584 1.47798
75.0212 1.4651
75.0841 1.45047
75.1469 1.43415
75.2097 1.41619
75.2726 1.39667
75.3354 1.37566
75.3982 1.35324
75.4611 1.32951
75.5239 1.30454
75.5867 1.27843
75.6496 1.2513
75.7124 1.22323
75.7752 1.19434
75.838 1.16474
75.9009 1.13454
75.9637 1.10386
76.0265 1.07282
76.0894 1.04154
76.1522 1.01014
76.215 0.978738
76.2779 0.947458
76.3407 0.916421
76.4035 0.885746
76.4664 0.855554
76.5292 0.82596
76.592 0.79708
76.6549 0.769026
76.7177 0.741907
76.7805 0.715828
76.8434 0.690891
76.9062 0.667193
76.969 0.644826
77.0319 0.623877
77.0947 0.604428
77.1575 0.586554
77.2203 0.570325
77.2832 0.555805
77.346 0.543051
77.4088 0.532111
77.4717 0.523029
77.5345 0.51584
77.5973 0.510573
77.6602 0.507247
77.723 0.505876
77.7858 0.506466
77.8487 0.509013
77.9115 0.513508
